query,execution_time_s,puissance_moyenne_W,energy_consumed_J
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.153,87.329,8.7329
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1529,104.445,10.4445
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1521,112.202,11.2202
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1544,90.569,9.0569
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1504,106.758,10.6758
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1516,82.722,8.2722
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1539,99.631,9.9631
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1506,106.358,10.6358
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1515,88.634,8.8634
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1528,88.938,8.8938
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1513,90.099,9.0099
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1535,81.866,8.1866
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1545,89.32,8.932
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1503,105.444,10.5444
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1511,89.214,8.9214
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1504,100.054,10.0054
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1501,80.699,8.0699
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1525,98.122,9.8122
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1499,93.711,9.3711
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1526,94.837,9.4837
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1501,110.541,11.0541
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1516,96.069,9.6069
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1531,97.16,9.716
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1517,90.538,9.0538
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1523,104.423,10.4423
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1513,79.578,7.9578
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1499,104.122,10.4122
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1499,85.324,8.5324
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1511,108.254,10.8254
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1497,78.735,7.8735
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1549,112.242,11.2242
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1494,91.314,9.1314
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1551,99.203,9.9203
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.15,105.372,10.5372
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.155,92.761,9.2761
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1526,91.871,9.1871
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1514,82.53,8.253
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1499,98.808,9.8808
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1498,76.421,7.6421
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1507,88.154,8.8154
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.155,74.133,7.4133
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1549,96.232,9.6232
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1502,86.812,8.6812
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1525,103.172,10.3172
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.151,99.754,9.9754
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1564,87.614,8.7614
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1504,109.172,10.9172
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1504,77.006,7.7006
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.153,104.059,10.4059
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1542,83.93,8.393
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1519,94.996,9.4996
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1506,81.809,8.1809
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.155,96.416,9.6416
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1506,85.085,8.5085
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1505,86.058,8.6058
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1506,104.246,10.4246
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.152,94.277,9.4277
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.155,110.904,11.0904
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1539,80.667,8.0667
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1526,111.245,11.1245
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1499,78.625,7.8625
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1547,95.399,9.5399
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.151,99.141,9.9141
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1548,87.741,8.7741
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.15,104.454,10.4454
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1519,97.498,9.7498
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1503,99.086,9.9086
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1503,77.545,7.7545
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.155,98.908,9.8908
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.156,85.187,8.5187
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1555,103.964,10.3964
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.153,96.52,9.652
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1511,83.302,8.3302
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1504,102.038,10.2038
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1497,85.755,8.5755
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1503,107.306,10.7306
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1526,70.235,7.0235
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1558,98.556,9.8556
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1504,84.762,8.4762
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1516,85.345,8.5345
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.15,94.594,9.4594
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1536,83.972,8.3972
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1499,98.439,9.8439
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1504,84.381,8.4381
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1523,107.936,10.7936
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1523,78.279,7.8279
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1541,92.852,9.2852
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1507,83.994,8.3994
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1548,102.13,10.213
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1516,85.354,8.5354
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.155,86.883,8.6883
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1528,114.365,11.4365
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1542,68.309,6.8309
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1515,104.878,10.4878
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.152,76.034,7.6034
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1515,102.638,10.2638
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1508,85.606,8.5606
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1558,85.959,8.5959
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1505,101.796,10.1796
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.155,95.033,9.5033
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1513,99.817,9.9817
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1529,88.954,8.8954
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1521,103.168,10.3168
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1516,80.446,8.0446
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1551,101.997,10.1997
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1545,96.93,9.693
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.154,89.892,8.9892
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1507,100.724,10.0724
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1521,79.678,7.9678
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1555,87.714,8.7714
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1503,87.306,8.7306
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1497,101.916,10.1916
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.152,86.601,8.6601
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1542,103.655,10.3655
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1527,86.97,8.697
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1566,87.794,8.7794
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1546,95.668,9.5668
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1516,82.692,8.2692
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1531,117.723,11.7723
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1501,76.85,7.685
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1496,100.089,10.0089
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1527,81.102,8.1102
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1518,105.81,10.581
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1506,88.051,8.8051
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1524,120.231,12.0231
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.152,89.635,8.9635
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.151,82.432,8.2432
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1499,110.1,11.01
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1508,74.178,7.4178
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1499,96.82,9.682
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1503,87.174,8.7174
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1532,113.788,11.3788
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1524,81.071,8.1071
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.152,99.379,9.9379
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1506,98.406,9.8406
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1542,87.938,8.7938
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1497,103.907,10.3907
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1525,89.019,8.9019
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1519,99.121,9.9121
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1516,80.627,8.0627
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1507,104.518,10.4518
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1501,80.803,8.0803
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.15,95.469,9.5469
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1504,81.001,8.1001
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.152,110.562,11.0562
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1506,87.853,8.7853
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1526,102.878,10.2878
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1547,87.667,8.7667
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1538,100.755,10.0755
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1528,106.29,10.629
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1507,74.37,7.437
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1498,103.149,10.3149
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1498,88.644,8.8644
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1519,99.025,9.9025
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1499,94.803,9.4803
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1507,89.133,8.9133
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1497,98.146,9.8146
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1514,94.687,9.4687
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.152,103.15,10.315
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1509,89.459,8.9459
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.15,108.327,10.8327
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1533,89.834,8.9834
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1529,97.466,9.7466
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.15,78.012,7.8012
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1547,104.796,10.4796
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1497,107.566,10.7566
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.153,99.992,9.9992
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1497,97.61,9.761
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1515,100.313,10.0313
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.152,107.721,10.7721
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1513,78.16,7.816
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.15,104.84,10.484
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1512,84.493,8.4493
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1507,101.718,10.1718
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1522,76.719,7.6719
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1525,105.559,10.5559
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1502,87.684,8.7684
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.154,88.742,8.8742
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.152,93.866,9.3866
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1506,86.985,8.6985
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1502,137.001,13.7001
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1507,85.482,8.5482
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1531,114.762,11.4762
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1522,71.748,7.1748
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1501,87.826,8.7826
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1506,77.845,7.7845
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1521,102.39,10.239
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1529,89.467,8.9467
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1516,97.922,9.7922
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.151,90.203,9.0203
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1508,91.415,9.1415
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1502,108.644,10.8644
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1519,89.8,8.98
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1499,103.842,10.3842
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1514,79.517,7.9517
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1537,115.601,11.5601
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1529,81.574,8.1574
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1508,88.462,8.8462
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1501,82.867,8.2867
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1553,99.107,9.9107
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.151,87.354,8.7354
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1515,104.087,10.4087
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1498,105.221,10.5221
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1515,90.098,9.0098
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1504,116.192,11.6192
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1508,79.471,7.9471
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.15,105.574,10.5574
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1523,89.897,8.9897
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1531,105.625,10.5625
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1506,82.253,8.2253
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1516,100.56,10.056
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1546,91.698,9.1698
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1569,88.726,8.8726
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.151,104.288,10.4288
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1516,81.649,8.1649
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1523,89.605,8.9605
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1498,80.2,8.02
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1518,98.292,9.8292
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1499,87.356,8.7356
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1541,95.039,9.5039
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1529,86.529,8.6529
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1511,85.661,8.5661
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1502,100.086,10.0086
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1544,86.795,8.6795
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1543,125.903,12.5903
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1503,59.801,5.9801
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1508,100.318,10.0318
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1496,87.044,8.7044
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1526,99.594,9.9594
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1502,87.303,8.7303
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1511,88.54,8.854
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1497,88.362,8.8362
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1516,88.577,8.8577
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1562,106.652,10.6652
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1554,78.459,7.8459
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1524,95.914,9.5914
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1503,69.388,6.9388
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1525,97.915,9.7915
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1501,92.279,9.2279
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1519,86.268,8.6268
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1498,92.609,9.2609
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1525,97.579,9.7579
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1526,103.685,10.3685
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1537,87.381,8.7381
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1499,111.426,11.1426
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1504,77.306,7.7306
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.155,99.266,9.9266
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1504,88.319,8.8319
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1527,88.045,8.8045
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1498,97.317,9.7317
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1518,95.633,9.5633
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1532,97.205,9.7205
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.152,88.49,8.849
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1497,101.162,10.1162
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1509,83.313,8.3313
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.15,107.299,10.7299
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1527,83.177,8.3177
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1518,100.217,10.0217
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1502,86.645,8.6645
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1546,103.073,10.3073
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1513,83.386,8.3386
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1518,96.701,9.6701
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1508,99.227,9.9227
"SELECT ?v0 WHERE {
	?v0 <http://db.uwaterloo.ca/~g",0.1506,82.603,8.2603
